lead_id,full_name,email,phone,source_id,campaign_id,funnel_stage_id,property_id,agent_id,created_at,converted
23109,Khaled Said,khaled.said23108@clients.com,+201117167128,1,38,2,13981,386,2023-06-14,False
23110,Hana Kamel,hana.kamel23109@clients.com,+201240939989,4,19,1,1248,97,2024-11-24,False
23111,Sara Ali,sara.ali23110@clients.com,+201577040223,3,21,5,5225,613,2024-03-19,True
23112,Mohamed Khaled,mohamed.khaled23111@clients.com,+201267695624,1,46,3,5579,262,2023-02-27,False
23113,Ali Ali,ali.ali23112@clients.com,+201112779741,4,15,4,12209,645,2024-09-06,False
23114,Sara Kamel,sara.kamel23113@clients.com,+201050552882,3,14,3,5660,78,2024-04-22,False
23115,Hana Fouad,hana.fouad23114@clients.com,+201023365932,4,14,1,6411,215,2023-02-27,False
23116,Mahmoud Kamel,mahmoud.kamel23115@clients.com,+201163601566,1,31,5,1822,234,2024-03-20,True
23117,Mona Badawy,mona.badawy23116@clients.com,+201538980838,3,33,6,13685,83,2023-10-27,False
23118,Mariam Ali,mariam.ali23117@clients.com,+201040958896,1,31,3,14955,402,2023-09-21,False
23119,Ahmed Said,ahmed.said23118@clients.com,+201517097550,1,8,5,8449,475,2024-01-27,True
23120,Tarek Nassar,tarek.nassar23119@clients.com,+201260653182,4,39,5,2328,655,2023-07-16,True
23121,Tarek Fouad,tarek.fouad23120@clients.com,+201279369038,2,45,5,9271,422,2023-07-05,True
23122,Sara Amer,sara.amer23121@clients.com,+201087272707,2,10,5,3681,262,2023-05-23,True
23123,Hoda Ibrahim,hoda.ibrahim23122@clients.com,+201549601917,3,28,6,4301,345,2024-02-09,False
23124,Youssef Soliman,youssef.soliman23123@clients.com,+201167410390,1,37,5,5207,603,2023-09-26,False
23125,Mariam Ibrahim,mariam.ibrahim23124@clients.com,+201049913686,3,33,2,8750,717,2023-05-24,False
23126,Mahmoud Nassar,mahmoud.nassar23125@clients.com,+201228030618,3,26,5,11876,103,2023-04-22,True
23127,Mahmoud Ibrahim,mahmoud.ibrahim23126@clients.com,+201274253649,2,33,2,7786,282,2024-03-31,False
23128,Laila Amer,laila.amer23127@clients.com,+201115606638,1,16,4,3085,280,2024-04-08,False
23129,Dina Amer,dina.amer23128@clients.com,+201159443430,4,50,5,9723,61,2024-05-18,True
23130,Youssef Shalaby,youssef.shalaby23129@clients.com,+201298958971,2,38,4,8669,282,2023-09-06,False
23131,Mariam Fahmy,mariam.fahmy23130@clients.com,+201081101612,2,24,1,6372,745,2023-10-12,False
23132,Mona Abbas,mona.abbas23131@clients.com,+201037696550,2,28,5,9926,389,2024-01-11,False
23133,Mona Badawy,mona.badawy23132@clients.com,+201537134687,3,26,2,12289,417,2024-01-24,False
23134,Khaled Soliman,khaled.soliman23133@clients.com,+201031988993,2,42,5,12381,289,2024-06-20,True
23135,Fatima Said,fatima.said23134@clients.com,+201178800001,4,2,5,2999,751,2023-07-09,True
23136,Ibrahim Taha,ibrahim.taha23135@clients.com,+201285656941,4,31,3,10310,295,2023-05-28,False
23137,Ibrahim Shalaby,ibrahim.shalaby23136@clients.com,+201032876878,3,23,2,3656,648,2024-05-11,False
23138,Mohamed Taha,mohamed.taha23137@clients.com,+201154917568,3,45,5,3953,351,2023-10-21,True
23139,Mohamed Nassar,mohamed.nassar23138@clients.com,+201196009067,4,27,1,10736,559,2024-02-17,False
23140,Aya Khaled,aya.khaled23139@clients.com,+201155927863,3,20,5,8056,136,2024-11-14,True
23141,Ibrahim Emara,ibrahim.emara23140@clients.com,+201019995292,1,42,4,11019,461,2024-03-28,False
23142,Ahmed Mansour,ahmed.mansour23141@clients.com,+201238258170,3,30,3,10428,433,2024-08-22,False
23143,Mona Soliman,mona.soliman23142@clients.com,+201090861953,3,26,6,2890,165,2023-04-01,False
23144,Fatima Ali,fatima.ali23143@clients.com,+201261705041,4,45,5,13946,272,2023-03-12,True
23145,Aya Fouad,aya.fouad23144@clients.com,+201082503513,1,9,5,9025,118,2024-05-03,True
23146,Hassan Khaled,hassan.khaled23145@clients.com,+201126118111,1,40,6,12982,77,2024-01-08,False
23147,Mariam Shalaby,mariam.shalaby23146@clients.com,+201275109973,1,40,6,4795,136,2024-04-14,False
23148,Fatima Fahmy,fatima.fahmy23147@clients.com,+201179932518,1,7,5,13818,88,2023-09-28,False
23149,Ali Fahmy,ali.fahmy23148@clients.com,+201534487866,1,15,4,14686,742,2024-08-17,False
23150,Hoda Said,hoda.said23149@clients.com,+201549530554,3,1,2,14459,252,2023-12-16,False
23151,Mahmoud Ali,mahmoud.ali23150@clients.com,+201114148358,2,27,4,9237,73,2023-06-27,False
23152,Khaled Ibrahim,khaled.ibrahim23151@clients.com,+201078918534,1,8,5,1741,332,2024-07-20,True
23153,Mariam Hassan,mariam.hassan23152@clients.com,+201172892970,4,14,1,13465,501,2023-04-24,False
23154,Aya Kamel,aya.kamel23153@clients.com,+201167537990,4,40,5,6037,784,2023-12-12,True
23155,Mahmoud Emara,mahmoud.emara23154@clients.com,+201045472917,2,19,5,7822,677,2024-01-05,True
23156,Hana Said,hana.said23155@clients.com,+201570630061,4,27,6,81,403,2024-10-11,False
23157,Omar Taha,omar.taha23156@clients.com,+201289564534,1,48,5,2665,321,2023-02-09,True
23158,Ali Abbas,ali.abbas23157@clients.com,+201536611351,1,28,6,3397,653,2023-05-07,False
23159,Mona Ibrahim,mona.ibrahim23158@clients.com,+201146090623,4,45,4,13633,359,2023-06-19,False
23160,Nour Fouad,nour.fouad23159@clients.com,+201588711256,4,29,3,8837,406,2023-08-04,False
23161,Sara Khaled,sara.khaled23160@clients.com,+201182523768,2,50,4,6015,259,2023-07-02,False
23162,Ahmed Ibrahim,ahmed.ibrahim23161@clients.com,+201541078362,4,24,5,7571,370,2024-01-26,True
23163,Khaled Soliman,khaled.soliman23162@clients.com,+201221470400,4,19,5,12491,393,2023-09-25,True
23164,Nour Mansour,nour.mansour23163@clients.com,+201210213849,3,18,5,5219,342,2023-11-09,True
23165,Mona Khaled,mona.khaled23164@clients.com,+201589772879,2,35,5,11616,79,2024-05-15,True
23166,Hana Badawy,hana.badawy23165@clients.com,+201210609416,2,22,5,5568,795,2024-09-08,True
23167,Ibrahim Ghoneim,ibrahim.ghoneim23166@clients.com,+201075840180,2,36,3,5984,691,2024-03-13,False
23168,Omar Badawy,omar.badawy23167@clients.com,+201512288318,4,28,4,4823,175,2024-10-30,False
23169,Aya Said,aya.said23168@clients.com,+201182198450,1,5,5,13462,324,2023-01-18,True
23170,Laila Ghoneim,laila.ghoneim23169@clients.com,+201143998064,1,39,5,804,181,2024-08-31,True
23171,Hassan Nassar,hassan.nassar23170@clients.com,+201241296343,4,29,4,12977,733,2024-05-31,False
23172,Mahmoud Ali,mahmoud.ali23171@clients.com,+201296169952,2,43,5,4345,739,2023-02-15,True
23173,Laila Mansour,laila.mansour23172@clients.com,+201596432223,1,24,5,2759,26,2023-08-07,False
23174,Aya Shalaby,aya.shalaby23173@clients.com,+201510800970,2,10,6,785,125,2024-03-23,False
23175,Ahmed Fahmy,ahmed.fahmy23174@clients.com,+201512492411,3,44,4,10612,660,2024-07-04,False
23176,Ali Fouad,ali.fouad23175@clients.com,+201099690525,1,14,6,3087,587,2024-09-03,False
23177,Nour Mansour,nour.mansour23176@clients.com,+201287025921,3,39,5,12989,324,2023-01-08,False
23178,Hoda Badawy,hoda.badawy23177@clients.com,+201031120503,3,12,6,4562,79,2024-03-31,False
23179,Ahmed Hassan,ahmed.hassan23178@clients.com,+201217129487,1,37,5,4429,282,2024-04-30,True
23180,Hoda Ibrahim,hoda.ibrahim23179@clients.com,+201066006040,2,1,6,11600,429,2024-03-12,False
23181,Hana Nassar,hana.nassar23180@clients.com,+201141076196,4,35,5,6556,339,2024-05-17,True
23182,Hoda Shalaby,hoda.shalaby23181@clients.com,+201545227388,1,15,3,8966,699,2024-11-25,False
23183,Omar Ibrahim,omar.ibrahim23182@clients.com,+201055485066,3,10,1,1345,512,2023-12-05,False
23184,Tarek Said,tarek.said23183@clients.com,+201590451731,2,25,6,3612,576,2023-01-27,False
23185,Khaled Ali,khaled.ali23184@clients.com,+201267018346,1,11,5,14274,568,2023-07-11,True
23186,Mona Ali,mona.ali23185@clients.com,+201229299133,2,42,2,7318,477,2023-09-08,False
23187,Nour Emara,nour.emara23186@clients.com,+201273178710,3,24,5,14038,133,2023-09-15,True
23188,Aya Fouad,aya.fouad23187@clients.com,+201279450931,3,49,5,11676,519,2023-11-09,True
23189,Laila Soliman,laila.soliman23188@clients.com,+201039816089,1,27,6,6899,637,2024-07-01,False
23190,Aya Mansour,aya.mansour23189@clients.com,+201142772770,1,3,6,266,506,2024-11-17,False
23191,Hana Ibrahim,hana.ibrahim23190@clients.com,+201214118179,3,23,6,82,172,2024-05-23,False
23192,Khaled Fahmy,khaled.fahmy23191@clients.com,+201138825724,2,26,3,12427,391,2024-05-15,False
23193,Sara Ibrahim,sara.ibrahim23192@clients.com,+201152341246,2,12,1,2684,46,2024-01-03,False
23194,Mariam Ibrahim,mariam.ibrahim23193@clients.com,+201597498657,1,19,3,4193,74,2024-02-18,False
23195,Omar Ghoneim,omar.ghoneim23194@clients.com,+201132912495,4,20,3,408,30,2023-11-02,False
23196,Hana Mansour,hana.mansour23195@clients.com,+201235902310,1,16,2,8768,278,2023-10-15,False
23197,Ahmed Said,ahmed.said23196@clients.com,+201575728659,2,29,6,14946,50,2024-03-19,False
23198,Tarek Kamel,tarek.kamel23197@clients.com,+201277120636,4,7,6,1195,536,2024-11-04,False
23199,Hana Rizk,hana.rizk23198@clients.com,+201196207316,2,21,5,9352,10,2024-11-07,False
23200,Mahmoud Soliman,mahmoud.soliman23199@clients.com,+201216364099,3,22,5,2195,713,2023-02-24,True
23201,Hoda Fahmy,hoda.fahmy23200@clients.com,+201152757307,3,16,5,2190,627,2024-04-07,False
23202,Hassan Khaled,hassan.khaled23201@clients.com,+201082607547,3,15,3,2353,380,2024-11-19,False
23203,Sara Amer,sara.amer23202@clients.com,+201537611747,2,48,6,2724,94,2024-08-19,False
23204,Tarek Nassar,tarek.nassar23203@clients.com,+201146390522,4,22,5,2888,127,2023-07-17,True
23205,Aya Fouad,aya.fouad23204@clients.com,+201299444971,1,19,5,11929,62,2023-03-28,False
23206,Dina Ghoneim,dina.ghoneim23205@clients.com,+201061901613,2,45,4,4385,585,2024-08-27,False
23207,Hana Abbas,hana.abbas23206@clients.com,+201211888651,4,2,5,10753,346,2024-02-18,True
23208,Aya Soliman,aya.soliman23207@clients.com,+201045565182,4,10,5,3874,691,2024-09-28,False
23209,Mohamed Abbas,mohamed.abbas23208@clients.com,+201120713482,3,13,2,12444,19,2024-11-24,False
23210,Ali Abbas,ali.abbas23209@clients.com,+201116554437,1,8,4,12286,21,2024-06-01,False
23211,Mariam Ibrahim,mariam.ibrahim23210@clients.com,+201040948677,2,12,2,12953,342,2023-12-29,False
23212,Tarek Hassan,tarek.hassan23211@clients.com,+201153626323,2,32,5,11400,499,2023-02-16,True
23213,Ibrahim Ibrahim,ibrahim.ibrahim23212@clients.com,+201023261400,1,28,5,14868,692,2023-03-19,False
23214,Mariam Mansour,mariam.mansour23213@clients.com,+201216883886,4,31,5,4691,517,2024-12-16,False
23215,Mohamed Fahmy,mohamed.fahmy23214@clients.com,+201132470134,2,44,2,4070,463,2023-12-21,False
23216,Ibrahim Badawy,ibrahim.badawy23215@clients.com,+201562714121,2,33,4,10158,721,2023-01-21,False
23217,Khaled Emara,khaled.emara23216@clients.com,+201535089550,2,3,2,663,747,2023-02-11,False
23218,Mohamed Badawy,mohamed.badawy23217@clients.com,+201250878207,4,1,5,6910,238,2024-02-20,False
23219,Nour Taha,nour.taha23218@clients.com,+201191686773,2,4,5,12257,719,2023-12-15,True
23220,Sara Emara,sara.emara23219@clients.com,+201194770409,1,23,5,12295,314,2023-12-26,True
23221,Mariam Soliman,mariam.soliman23220@clients.com,+201575721551,3,5,5,8600,224,2023-09-26,False
23222,Sara Nassar,sara.nassar23221@clients.com,+201236285537,2,28,1,8405,719,2023-03-17,False
23223,Tarek Soliman,tarek.soliman23222@clients.com,+201158891126,3,24,5,3959,253,2024-11-04,True
23224,Ahmed Mansour,ahmed.mansour23223@clients.com,+201198941424,4,47,4,14680,70,2023-12-10,False
23225,Sara Badawy,sara.badawy23224@clients.com,+201064649263,4,19,6,10677,501,2023-04-15,False
23226,Hassan El-Masry,hassan.el-masry23225@clients.com,+201138105420,1,47,1,3417,611,2023-03-19,False
23227,Mohamed Ghoneim,mohamed.ghoneim23226@clients.com,+201515779054,3,23,2,7865,109,2023-06-11,False
23228,Sara Abbas,sara.abbas23227@clients.com,+201560694377,3,47,5,714,295,2023-06-24,True
23229,Dina Taha,dina.taha23228@clients.com,+201157886482,1,13,5,2421,552,2024-09-12,True
23230,Dina Amer,dina.amer23229@clients.com,+201572598411,4,28,5,11635,611,2023-10-12,True
23231,Youssef Amer,youssef.amer23230@clients.com,+201231579449,4,9,5,14669,503,2023-03-02,True
23232,Laila Emara,laila.emara23231@clients.com,+201049506217,3,47,5,290,205,2024-06-25,True
23233,Dina Ali,dina.ali23232@clients.com,+201290004402,1,46,6,14914,1,2024-05-02,False
23234,Mohamed Taha,mohamed.taha23233@clients.com,+201576695426,1,32,4,4666,72,2023-04-05,False
23235,Nour Taha,nour.taha23234@clients.com,+201077493945,1,9,1,14908,473,2023-05-19,False
23236,Dina Fahmy,dina.fahmy23235@clients.com,+201581290830,3,34,5,615,175,2024-02-15,True
23237,Mariam Mansour,mariam.mansour23236@clients.com,+201598137874,1,11,3,13460,29,2023-01-10,False
23238,Youssef Amer,youssef.amer23237@clients.com,+201184315254,4,44,1,12809,419,2024-08-15,False
23239,Ahmed Rizk,ahmed.rizk23238@clients.com,+201173187061,2,10,5,619,498,2024-04-29,True
23240,Ibrahim Emara,ibrahim.emara23239@clients.com,+201540311483,1,30,5,11807,715,2024-04-03,True
23241,Ahmed Taha,ahmed.taha23240@clients.com,+201046210021,1,29,5,9816,193,2023-03-23,True
23242,Youssef Rizk,youssef.rizk23241@clients.com,+201088241781,1,42,1,7017,511,2023-09-11,False
23243,Hassan Shalaby,hassan.shalaby23242@clients.com,+201137388571,3,34,1,10142,315,2023-06-05,False
23244,Ibrahim Abbas,ibrahim.abbas23243@clients.com,+201576070223,1,6,5,14943,106,2023-07-02,True
23245,Nour Ghoneim,nour.ghoneim23244@clients.com,+201131248784,3,11,3,2175,495,2024-04-27,False
23246,Mohamed Kamel,mohamed.kamel23245@clients.com,+201092669177,1,31,6,6175,486,2023-05-03,False
23247,Hana Hassan,hana.hassan23246@clients.com,+201529928071,4,34,5,103,702,2024-05-02,True
23248,Fatima Said,fatima.said23247@clients.com,+201277039179,3,24,3,8725,301,2024-12-10,False
23249,Khaled Said,khaled.said23248@clients.com,+201010339000,4,42,5,8988,29,2023-08-31,True
23250,Fatima Badawy,fatima.badawy23249@clients.com,+201171925869,3,19,5,1162,712,2023-06-02,True
23251,Ali Emara,ali.emara23250@clients.com,+201290693207,2,43,6,2166,664,2023-01-06,False
23252,Ibrahim Ghoneim,ibrahim.ghoneim23251@clients.com,+201589265940,3,42,4,7107,203,2024-01-01,False
23253,Hassan Taha,hassan.taha23252@clients.com,+201120107651,2,23,1,4763,497,2024-10-30,False
23254,Ahmed Abbas,ahmed.abbas23253@clients.com,+201198438676,4,49,6,726,52,2024-02-21,False
23255,Ahmed Khaled,ahmed.khaled23254@clients.com,+201072497299,1,11,3,9959,61,2024-04-14,False
23256,Ali Mansour,ali.mansour23255@clients.com,+201235204380,2,38,4,1317,359,2024-09-20,False
23257,Mariam Ali,mariam.ali23256@clients.com,+201176176319,2,13,5,10277,28,2024-01-12,True
23258,Mariam Fahmy,mariam.fahmy23257@clients.com,+201023513262,3,34,2,5155,338,2023-03-15,False
23259,Sara Fahmy,sara.fahmy23258@clients.com,+201028125186,4,14,5,4459,304,2023-09-18,True
23260,Youssef Rizk,youssef.rizk23259@clients.com,+201139184005,4,37,4,11148,406,2023-07-21,False
23261,Dina Said,dina.said23260@clients.com,+201524916371,2,34,1,2334,585,2024-06-01,False
23262,Mahmoud Mansour,mahmoud.mansour23261@clients.com,+201550536214,2,2,5,12779,496,2023-04-13,True
23263,Hassan Emara,hassan.emara23262@clients.com,+201570349886,1,23,3,4510,673,2024-04-05,False
23264,Laila Shalaby,laila.shalaby23263@clients.com,+201212649406,4,47,5,13760,637,2024-01-28,False
23265,Ali Ghoneim,ali.ghoneim23264@clients.com,+201219710705,3,18,5,10254,620,2023-04-08,False
23266,Hana Amer,hana.amer23265@clients.com,+201586158011,2,27,1,14248,579,2024-06-22,False
23267,Nour Hassan,nour.hassan23266@clients.com,+201568314673,4,17,5,13367,95,2023-12-20,False
23268,Mahmoud Nassar,mahmoud.nassar23267@clients.com,+201017452786,1,1,6,8251,760,2023-02-11,False
23269,Mahmoud Said,mahmoud.said23268@clients.com,+201117301785,3,31,3,9103,83,2023-05-16,False
23270,Tarek Khaled,tarek.khaled23269@clients.com,+201195741079,4,43,5,4970,361,2024-07-27,True
23271,Laila Taha,laila.taha23270@clients.com,+201517036766,1,31,2,8067,483,2024-06-21,False
23272,Mahmoud Taha,mahmoud.taha23271@clients.com,+201520322084,1,48,5,9278,568,2023-08-20,True
23273,Mariam Abbas,mariam.abbas23272@clients.com,+201510596623,2,22,3,8681,286,2023-05-27,False
23274,Mona Soliman,mona.soliman23273@clients.com,+201022579338,1,7,5,4975,319,2023-07-16,True
23275,Omar Ali,omar.ali23274@clients.com,+201014576811,1,31,5,7808,323,2024-12-21,True
23276,Laila Khaled,laila.khaled23275@clients.com,+201142891075,1,31,5,4040,110,2024-05-12,True
23277,Sara Ghoneim,sara.ghoneim23276@clients.com,+201055300147,1,38,3,917,757,2024-06-01,False
23278,Youssef Abbas,youssef.abbas23277@clients.com,+201260711268,1,25,5,12026,258,2024-09-25,True
23279,Mona Mansour,mona.mansour23278@clients.com,+201187384972,3,23,6,8612,416,2023-03-26,False
23280,Ibrahim Abbas,ibrahim.abbas23279@clients.com,+201224039898,4,32,3,4876,55,2023-10-07,False
23281,Khaled Nassar,khaled.nassar23280@clients.com,+201587283592,1,33,6,13974,19,2024-06-07,False
23282,Mohamed Mansour,mohamed.mansour23281@clients.com,+201057995597,2,9,5,12639,21,2023-01-29,True
23283,Tarek Fahmy,tarek.fahmy23282@clients.com,+201589920029,1,16,6,4688,410,2023-05-24,False
23284,Mona Fahmy,mona.fahmy23283@clients.com,+201213481061,3,8,5,6161,208,2023-08-03,False
23285,Hana Said,hana.said23284@clients.com,+201226763215,4,30,4,6021,156,2023-11-29,False
23286,Mohamed Ali,mohamed.ali23285@clients.com,+201118950002,3,49,5,10509,372,2024-06-10,True
23287,Hoda Taha,hoda.taha23286@clients.com,+201517706561,4,25,2,7301,72,2024-07-31,False
23288,Hoda Ibrahim,hoda.ibrahim23287@clients.com,+201529858580,3,6,5,9496,693,2023-01-03,True
23289,Tarek Badawy,tarek.badawy23288@clients.com,+201154712054,4,47,5,5152,327,2024-05-05,True
23290,Sara Hassan,sara.hassan23289@clients.com,+201151118349,4,6,6,8759,672,2023-11-02,False
23291,Ibrahim Fouad,ibrahim.fouad23290@clients.com,+201084219267,1,38,6,10421,513,2023-10-26,False
23292,Aya Khaled,aya.khaled23291@clients.com,+201242729603,4,27,5,1236,693,2023-02-25,True
23293,Fatima Kamel,fatima.kamel23292@clients.com,+201012876448,3,37,1,6902,290,2024-10-03,False
23294,Nour Rizk,nour.rizk23293@clients.com,+201064191509,2,29,4,8060,452,2023-07-16,False
23295,Mahmoud Taha,mahmoud.taha23294@clients.com,+201533598634,1,29,3,531,124,2024-07-08,False
23296,Hoda Abbas,hoda.abbas23295@clients.com,+201122892813,2,36,6,4967,16,2024-02-04,False
23297,Ibrahim Taha,ibrahim.taha23296@clients.com,+201242726057,4,18,3,12644,229,2023-11-09,False
23298,Ibrahim Kamel,ibrahim.kamel23297@clients.com,+201582227372,4,16,5,4877,665,2023-01-06,True
23299,Mona Ibrahim,mona.ibrahim23298@clients.com,+201577421313,2,27,5,6372,298,2023-10-23,True
23300,Mariam Mansour,mariam.mansour23299@clients.com,+201017023232,4,36,1,3348,359,2023-03-27,False
23301,Aya Ibrahim,aya.ibrahim23300@clients.com,+201583618477,3,31,3,3309,52,2024-04-19,False
23302,Hoda Fouad,hoda.fouad23301@clients.com,+201098077103,1,21,5,4212,527,2023-01-02,True
23303,Aya Emara,aya.emara23302@clients.com,+201288089634,4,44,3,14774,207,2024-02-21,False
23304,Hassan Amer,hassan.amer23303@clients.com,+201570179362,3,21,5,10610,1,2023-03-12,True
23305,Youssef Ghoneim,youssef.ghoneim23304@clients.com,+201031182274,4,7,6,5353,593,2023-02-02,False
23306,Hoda Nassar,hoda.nassar23305@clients.com,+201228002445,2,3,1,4102,259,2023-07-10,False
23307,Ibrahim Fahmy,ibrahim.fahmy23306@clients.com,+201174135294,1,15,4,9474,560,2023-02-16,False
23308,Sara Nassar,sara.nassar23307@clients.com,+201284075713,2,6,5,8677,786,2023-12-10,True
23309,Sara Soliman,sara.soliman23308@clients.com,+201221881184,2,37,5,13654,635,2023-04-01,True
23310,Laila Ghoneim,laila.ghoneim23309@clients.com,+201276294607,4,19,1,11868,76,2023-05-22,False
23311,Mohamed Abbas,mohamed.abbas23310@clients.com,+201120012637,3,8,4,2536,770,2024-11-05,False
23312,Sara Badawy,sara.badawy23311@clients.com,+201598702349,2,1,5,3408,26,2023-01-25,True
23313,Ibrahim Mansour,ibrahim.mansour23312@clients.com,+201557385370,3,34,5,6093,573,2024-10-04,True
23314,Mariam Ibrahim,mariam.ibrahim23313@clients.com,+201248843795,2,19,5,4942,586,2024-07-13,True
23315,Mahmoud Soliman,mahmoud.soliman23314@clients.com,+201231090328,2,29,5,582,150,2024-09-15,False
23316,Mariam Mansour,mariam.mansour23315@clients.com,+201534578210,4,38,2,2559,228,2023-12-26,False
23317,Nour Emara,nour.emara23316@clients.com,+201023318676,2,35,6,6636,466,2024-10-22,False
23318,Fatima Kamel,fatima.kamel23317@clients.com,+201599668640,2,23,6,13105,562,2024-03-29,False
23319,Sara Fouad,sara.fouad23318@clients.com,+201086171534,3,9,2,462,584,2023-10-27,False
